Date,Actual,Order,neg_4_robots_robotics_robot_market,pos_4_robots_robotics_robot_market,neu_4_robots_robotics_robot_market,Topic_probability_4_robots_robotics_robot_market,Topic-wise_Values_4_robots_robotics_robot_market,tsf_lr_neg_4_robots_robotics_robot_market,tsf_lr_neu_4_robots_robotics_robot_market,tsf_lr_pos_4_robots_robotics_robot_market,neg_2_china_semiconductor_equipment_said,pos_2_china_semiconductor_equipment_said,neu_2_china_semiconductor_equipment_said,Topic_probability_2_china_semiconductor_equipment_said,Topic-wise_Values_2_china_semiconductor_equipment_said,tsf_lr_neg_2_china_semiconductor_equipment_said,tsf_lr_neu_2_china_semiconductor_equipment_said,tsf_lr_pos_2_china_semiconductor_equipment_said,neg_12_gas_energy_said_eu,pos_12_gas_energy_said_eu,neu_12_gas_energy_said_eu,Topic_probability_12_gas_energy_said_eu,Topic-wise_Values_12_gas_energy_said_eu,tsf_lr_neg_12_gas_energy_said_eu,tsf_lr_neu_12_gas_energy_said_eu,tsf_lr_pos_12_gas_energy_said_eu,neg_0_year_quarter_index_month,pos_0_year_quarter_index_month,neu_0_year_quarter_index_month,Topic_probability_0_year_quarter_index_month,Topic-wise_Values_0_year_quarter_index_month,tsf_lr_neg_0_year_quarter_index_month,tsf_lr_neu_0_year_quarter_index_month,tsf_lr_pos_0_year_quarter_index_month,neg_6_solar_inverter_energy_pv,pos_6_solar_inverter_energy_pv,neu_6_solar_inverter_energy_pv,Topic_probability_6_solar_inverter_energy_pv,Topic-wise_Values_6_solar_inverter_energy_pv,tsf_lr_neg_6_solar_inverter_energy_pv,tsf_lr_neu_6_solar_inverter_energy_pv,tsf_lr_pos_6_solar_inverter_energy_pv,neg_1_market_automation_test_global,pos_1_market_automation_test_global,neu_1_market_automation_test_global,Topic_probability_1_market_automation_test_global,Topic-wise_Values_1_market_automation_test_global,tsf_lr_neg_1_market_automation_test_global,tsf_lr_neu_1_market_automation_test_global,tsf_lr_pos_1_market_automation_test_global,neg_7_market_medical_global_devices,pos_7_market_medical_global_devices,neu_7_market_medical_global_devices,Topic_probability_7_market_medical_global_devices,Topic-wise_Values_7_market_medical_global_devices,tsf_lr_neg_7_market_medical_global_devices,tsf_lr_neu_7_market_medical_global_devices,tsf_lr_pos_7_market_medical_global_devices,neg_3_charging_ev_electric_vehicle,pos_3_charging_ev_electric_vehicle,neu_3_charging_ev_electric_vehicle,Topic_probability_3_charging_ev_electric_vehicle,Topic-wise_Values_3_charging_ev_electric_vehicle,tsf_lr_neg_3_charging_ev_electric_vehicle,tsf_lr_neu_3_charging_ev_electric_vehicle,tsf_lr_pos_3_charging_ev_electric_vehicle,neg_5_market_machine_global_cnc,pos_5_market_machine_global_cnc,neu_5_market_machine_global_cnc,Topic_probability_5_market_machine_global_cnc,Topic-wise_Values_5_market_machine_global_cnc,tsf_lr_neg_5_market_machine_global_cnc,tsf_lr_neu_5_market_machine_global_cnc,tsf_lr_pos_5_market_machine_global_cnc,neg_10_wind_hydrogen_siemens_energy,pos_10_wind_hydrogen_siemens_energy,neu_10_wind_hydrogen_siemens_energy,Topic_probability_10_wind_hydrogen_siemens_energy,Topic-wise_Values_10_wind_hydrogen_siemens_energy,tsf_lr_neg_10_wind_hydrogen_siemens_energy,tsf_lr_neu_10_wind_hydrogen_siemens_energy,tsf_lr_pos_10_wind_hydrogen_siemens_energy,neg_9_schneider_schneider electric_electric_energy,pos_9_schneider_schneider electric_electric_energy,neu_9_schneider_schneider electric_electric_energy,Topic_probability_9_schneider_schneider electric_electric_energy,Topic-wise_Values_9_schneider_schneider electric_electric_energy,tsf_lr_neg_9_schneider_schneider electric_electric_energy,tsf_lr_neu_9_schneider_schneider electric_electric_energy,tsf_lr_pos_9_schneider_schneider electric_electric_energy,neg_8_rockwell_new_said_data,pos_8_rockwell_new_said_data,neu_8_rockwell_new_said_data,Topic_probability_8_rockwell_new_said_data,Topic-wise_Values_8_rockwell_new_said_data,tsf_lr_neg_8_rockwell_new_said_data,tsf_lr_neu_8_rockwell_new_said_data,tsf_lr_pos_8_rockwell_new_said_data,neg_13_servo_market_motor_motors,pos_13_servo_market_motor_motors,neu_13_servo_market_motor_motors,Topic_probability_13_servo_market_motor_motors,Topic-wise_Values_13_servo_market_motor_motors,tsf_lr_neg_13_servo_market_motor_motors,tsf_lr_neu_13_servo_market_motor_motors,tsf_lr_pos_13_servo_market_motor_motors,neg_11_market_vision_global_sensors,pos_11_market_vision_global_sensors,neu_11_market_vision_global_sensors,Topic_probability_11_market_vision_global_sensors,Topic-wise_Values_11_market_vision_global_sensors,tsf_lr_neg_11_market_vision_global_sensors,tsf_lr_neu_11_market_vision_global_sensors,tsf_lr_pos_11_market_vision_global_sensors
2019-08,461.2538115,448.2538115,0.1080808,0.275638893,0.345713687,0.45625,0.201423377,0.000768829,0.876857175,0.122626358,0.410524542,0.274905191,0.39949944,0.83783,0.038240364,0.096840724,0.892742961,0.001411503,0.65081128,0.309022243,0.468571257,0.57262,0.061696526,0.985729614,0.013872061,0.000303954,0.393740791,0.286816915,0.421526585,0.74743,0.05121584,0.014323096,0.694877533,0.000230395,0.097861446,0.375287619,0.253357666,1,0.21609132,0.000676271,0.022217654,0.977322939,0.086189481,0.337331549,0.258463861,0.36156,0.216447742,0.000362138,0.118359069,0.879770175,0.092840591,0.322718702,0.236826571,0.59745,0.185349477,9.43E-05,0.018163195,0.508049568,0.122460506,0.281131,0.252234153,1,0.195994052,0.001298971,0.016076834,0.498118346,0.070209783,0.395467111,0.228371359,1,0.202096408,0.000283719,0.006346048,0.993370233,0.201805474,0.066699883,0.428959959,1,0.211067798,0.000759476,0.99918778,5.27E-05,0.152731925,0.339666536,0.218509178,0.12093,0.092181622,0.004877244,0.015674033,0.979448723,0.097345217,0.460993864,0.191260863,1,0.12816012,0.000220856,0.000355646,0.999423498,0.067580506,0.312691682,0.314652427,1,0.209573354,0.000872149,0.476657446,0.522470405,,,,,,,,
2019-09,506.3793357,498.3793357,0.093491067,0.346903722,0.238637961,0.50866,0.238224405,0.000293808,0.064620481,0.934171465,0.323868266,0.215477444,0.386564881,0.70035,0.056912257,0.106460767,0.357555931,0.001064711,0.369755645,0.26370599,0.52264095,1,-0.047376086,0.016053967,0.983325099,0.000620934,0.554474833,0.283492796,0.483245031,0.81185,0.045975422,0.545450683,0.453289829,0.000233307,0.073465435,0.392293512,0.207327846,1,0.228837882,0.000373089,0.01024201,0.9893849,0.079706424,0.401301712,0.204688058,0.45827,0.213263509,0.000209198,0.002191605,0.997423402,0.106495164,0.208828947,0.380322309,1,0.173015457,0.000483035,0.993368241,0.004044713,0.077838236,0.419755292,0.174293389,0.58936,0.150176831,0.000117908,0.000545204,0.999336888,0.059271835,0.408303125,0.190328638,1,0.265413724,0.000115106,0.001723269,0.998161625,0.077710415,0.26927967,0.329597092,1,0.171685431,0.000741605,0.832623957,0.166586087,0.101576655,0.349287063,0.235646556,0.24707,0.163009894,0.000649659,0.039397895,0.95937299,0.207350242,0.28592554,0.357850867,1,0.130524387,0.002328116,0.022077437,0.022534063,0.067690437,0.394306758,0.221921228,1,0.237708351,0.000259533,0.007625276,0.99211519,,,,,,,,
2019-10,572.3551008,562.3551008,0.08204278,0.390066145,0.202077928,0.346115,0.188348227,0.000169609,0.002889944,0.996849584,0.293978529,0.264483092,0.417597348,0.292775,0.093017218,0.004203364,0.54840898,0.000953446,0.156132963,0.162072558,0.406865768,0.343435,0.078080332,0.001173926,0.997610294,0.001311214,0.453413904,0.29710551,0.458483926,1,0.004564606,0.028461001,0.970879048,0.000415128,0.139207395,0.248765039,0.322279742,0.93826,0.213815785,0.004464524,0.791335624,0.204688135,0.089162606,0.371760127,0.201873496,1,0.216928491,0.000584557,0.004921011,0.994118613,0.110893699,0.164411993,0.378516085,0.47041,0.142526916,0.000594564,0.996269134,0.002709273,0.161353173,0.315615605,0.298028612,1,0.184494951,0.002071566,0.38222879,0.606667025,0.075427611,0.324114701,0.285053926,0.356945,0.21889294,0.000804769,0.316980366,0.680754892,0.121268413,0.205470519,0.348985199,0.67718,0.129223972,0.005193045,0.900872549,0.093934406,0.088235646,0.303455467,0.280695772,1,0.26144686,0.001203217,0.42358346,0.575213322,0.10889723,0.178025587,0.345166835,0.585355,0.104384833,0.0004976,0.527744416,0.002026655,0.086153939,0.214668383,0.431332935,1,0.260029631,0.000149317,0.99769157,0.002159113,0.066975548,0.390212913,0.202877748,1,0.259402902,0.000198047,0.004331873,0.99547008
2019-11,471.8706319,474.8706319,0.057971032,0.424353169,0.197524771,0.39937,0.221513333,5.83E-05,0.000978662,0.998963004,0.167097875,0.261934893,0.383825077,0.707295,0.062752341,0.014221346,0.515258927,0.002595504,0.132454466,0.144351126,0.389238781,1,-0.035283515,0.000927195,0.998124188,0.000948617,0.371686274,0.305347697,0.423436433,0.40218,0.079678515,0.049137427,0.270107599,0.00250665,0.100393531,0.198255826,0.373906652,0.57756,0.156154299,0.000848596,0.991467722,0.007683682,0.098763378,0.31135152,0.269716866,0.32992,0.220352156,0.001421036,0.139007327,0.85767605,0.099596576,0.257546662,0.335682367,1,0.165567238,0.00127401,0.537493794,0.461232196,0.11397364,0.234150683,0.322445576,0.741645,0.224706384,0.000203408,0.870259187,0.121718006,0.075915089,0.419055622,0.174940698,1,0.272403286,0.0001097,0.000600814,0.999312712,0.146149925,0.322657404,0.249068436,1,0.190218732,0.001049494,0.170652037,0.820005039,0.064160707,0.424948845,0.195409776,1,0.326814472,7.66E-05,0.00152715,0.998396215,0.207511634,0.156390135,0.410304422,0.34684,0.105900732,0.00431556,0.995147583,0.000504759,,,,,,,,,,,,,,,,
2019-12,462.5198945,463.5198945,0.075503383,0.405308065,0.176885433,0.39261,0.209923901,6.25E-05,0.000795724,0.999085658,0.266954698,0.227786225,0.392730556,1,0.034807085,0.012072226,0.940175377,0.00309614,0.197382446,0.141904164,0.403253189,1,-0.032702525,0.006862154,0.988316364,0.001181456,0.535192707,0.289139229,0.541227535,1,0.003985469,0.385919378,0.613275169,0.002463334,0.113755714,0.349866689,0.247579327,1,0.204088902,0.001629717,0.028818973,0.96955131,0.078508454,0.407364792,0.203074264,0.40279,0.229396647,0.00025568,0.001656767,0.998124976,0.066444543,0.436980675,0.142261497,0.29829,0.128802938,5.53E-05,0.0001259,0.999818794,0.097753538,0.372897344,0.203635371,0.75239,0.228194412,0.000501183,0.002542789,0.994292299,0.098895724,0.374929836,0.203645101,1,0.262466407,0.000756328,0.004538267,0.994659169,0.171403395,0.167944611,0.411899552,1,0.202673302,0.000908008,0.997827365,0.001264627,0.310123358,0.310605959,0.529050709,0.17908,0.129016668,0.001405091,0.996008096,0.000648476,0.43919395,0.213970165,0.241810999,0.07383,0.104246914,0.980284545,0.012581444,0.007134011,0.095221689,0.285733017,0.2807054,1,0.247364394,0.00063453,0.498880682,0.500484788,0.124849789,0.256136406,0.292785477,1,0.290295606,0.000143073,0.637538756,0.354823282
2020-01,502.0122504,487.0122504,0.098923292,0.317264518,0.220853532,0.3327,0.206805422,0.000363817,0.037803663,0.95669066,0.349955171,0.309436034,0.420053782,1,0.039219043,0.016604951,0.929135937,0.002639066,0.479459738,0.252618981,0.406862541,1,-0.045514736,0.7810928,0.216508465,0.000966341,0.391200279,0.293058768,0.412530146,1,0.005031274,0.032697141,0.743303416,0.000808771,0.125707687,0.319669442,0.429802223,0.76963,0.250717964,0.000750568,0.944168383,0.0006428,0.071944811,0.302009231,0.250288216,0.3243,0.214008957,0.000648078,0.009264302,0.646557584,,,,,,,,,0.118981173,0.351981632,0.247954074,1,0.212001606,0.001188418,0.054000476,0.918148187,0.06610906,0.370527961,0.211914328,1,0.240858323,0.000358947,0.009465438,0.990175614,0.120013055,0.349711654,0.211061506,1,0.17207403,0.001164229,0.009928261,0.98890751,0.147307884,0.335513579,0.200521194,1,0.258032689,0.002551151,0.007186346,0.990262503,0.389006982,0.195140748,0.283501236,0.63133,0.102816649,0.917315583,0.064651908,0.01803251,0.05389082,0.356633273,0.265537682,1,0.219608856,0.000440213,0.049390625,0.950165498,0.087531317,0.410658454,0.192433837,1,0.272994541,0.000156982,0.001352064,0.998490954
2020-02,389.9205324,405.9205324,0.081821231,0.369995621,0.219318173,0.294705,0.150710198,0.000263612,0.009781335,0.989820749,0.41592971,0.241364537,0.335870473,0.19355,0.109496844,0.816157436,0.175433827,0.004588784,0.114517346,0.185591674,0.369893531,0.33766,0.087649606,0.001190284,0.993027814,0.005781902,0.445912618,0.311608885,0.405897745,0.51705,0.085653843,0.645847469,0.258448842,0.002603775,0.122389556,0.346401062,0.219450967,0.53904,0.189648489,0.002817632,0.02210168,0.975080688,0.085983189,0.387743899,0.203175817,0.35116,0.227041436,0.000350061,0.002040796,0.997609143,0.095535976,0.278639328,0.295733879,0.879115,0.146459081,0.00243621,0.506683776,0.490880014,0.101822086,0.366262957,0.235981594,0.717865,0.20806459,0.00139303,0.007519051,0.916593406,0.085331456,0.407584956,0.185486859,0.68153,0.230317574,0.000300035,0.00192739,0.997369439,0.124493991,0.301328573,0.381798864,1,0.187862395,0.000896003,0.990328561,0.006656112,0.127312484,0.354502202,0.400664902,0.14459,0.168375443,0.000846182,0.986241746,0.001075105,0.375810966,0.256247827,0.367720994,0.2369,0.110079482,0.88375944,0.044067593,0.006782521,0.053992295,0.432661052,0.19766337,1,0.260830288,5.47E-05,0.000713641,0.99923163,0.103159677,0.343993288,0.215449203,1,0.228677356,0.001505186,0.014193456,0.984301357
2020-03,424.6484967,457.6484967,0.07729381,0.367116797,0.216265659,1,0.254629073,0.000419423,0.019620753,0.979959824,0.487945216,0.314067492,0.326298791,0.16197,0.117030745,0.869470787,0.002542694,0.00307673,0.57256423,0.27766541,0.347382966,1,-0.049688777,0.996477285,0.001627681,0.000665411,0.48918546,0.326288661,0.410188966,0.79207,0.057392789,0.207077259,0.196626952,0.002292013,0.303901877,0.366029988,0.332007473,1,0.28605929,0.007964104,0.039139088,0.456482895,0.073162005,0.384710262,0.205932067,0.33492,0.22903794,0.000186669,0.002777339,0.996871889,0.108480226,0.216750148,0.358923629,1,0.13756041,0.002268945,0.881282219,0.024056691,0.101062394,0.319898176,0.251041412,0.82571,0.21345999,0.000845994,0.026517278,0.929131397,0.08842367,0.414421088,0.222600749,0.3504,0.206695951,0.001387975,0.004813509,0.990716424,0.114076682,0.412992428,0.365023292,1,0.212086829,0.000879374,0.987189398,0.011931228,0.049457336,0.444072174,0.18946966,0.09359,0.12582484,4.47E-05,0.000500747,0.99945452,0.123923313,0.239643832,0.274966188,1,0.121477388,0.000334518,0.599327042,0.366737252,0.061139692,0.349594831,0.259372196,1,0.210753707,0.000728509,0.202332732,0.796938759,0.114112658,0.338560321,0.226969441,1,0.225065668,0.001985346,0.022799996,0.975214659
2020-04,550.2537573,502.2537573,0.08872074,0.299180463,0.299347545,0.49668,0.212997548,0.000318499,0.498551416,0.501130085,0.525281927,0.316822835,0.370010921,0.26311,0.110640951,0.960292112,0.015647452,0.003092504,0.502250906,0.252126578,0.406969894,1,-0.04552778,0.621223283,0.376071425,0.001657259,0.461032572,0.279651281,0.420944349,1,0.005095713,0.480772417,0.030743354,0.000521749,0.114333898,0.362467761,0.216045289,0.73414,0.173516608,0.000633512,0.012887664,0.984956142,0.068493888,0.385726733,0.244451914,0.44812,0.218469582,0.000341988,0.011880583,0.987777428,0.126805639,0.233223735,0.361872642,0.38258,0.137672016,0.002457075,0.951924394,0.014486184,0.092735027,0.316901573,0.423114999,1,0.230206581,0.001004707,0.098649557,0.695843352,0.1051427,0.330400093,0.236369825,0.591035,0.211383701,0.001318158,0.479229867,0.519451975,0.252713069,0.258155385,0.472800293,0.66864,0.171559717,0.004478796,0.991792182,0.003729022,,,,,,,,,0.154887869,0.296675843,0.286260713,1,0.082478346,0.021189807,0.346617442,0.618504625,,,,,,,,,0.107249852,0.335616712,0.262089293,1,0.223108837,0.001872757,0.074870806,0.923256437
2020-05,464.0091736,504.0091736,0.067474243,0.352007901,0.240476517,0.852295,0.2319021,0.000247313,0.023012532,0.976546477,0.436879111,0.284937413,0.371570022,0.32099,0.090441184,0.628991025,0.332641138,0.006370136,0.272842144,0.305930313,0.374725575,1,-0.03396793,0.037252194,0.002306123,0.000991701,0.421196004,0.291433385,0.394238565,0.65971,0.035255644,0.023394158,0.355289806,0.001136398,0.071362919,0.367782519,0.221401026,0.50357,0.141675256,0.00040227,0.009824214,0.989773516,0.089945523,0.282740842,0.308326954,0.461475,0.197191963,0.001523133,0.556086776,0.24584161,0.120648128,0.26117632,0.325105324,0.562215,0.159078962,0.000422089,0.520802441,0.476595285,0.114047068,0.340092073,0.33054673,0.89061,0.207150759,0.001342053,0.032084596,0.195393605,0.058943729,0.427926872,0.177484818,1,0.278596125,6.63E-05,0.000992822,0.998887946,0.098973175,0.213053286,0.348670612,1,0.17156179,0.000964896,0.973361768,0.025673336,0.101007526,0.361521485,0.238283009,0.66996,0.219489566,0.00155145,0.028850822,0.969597728,0.278550717,0.299667945,0.376469559,1,0.138896895,0.009099883,0.497075393,0.001539861,0.065228367,0.475551444,0.129264359,1,0.286686818,1.64E-05,2.31E-05,0.999960515,0.087099913,0.398153736,0.180560856,1,0.264681745,0.000183302,0.001098235,0.998718463
2020-06,522.375002,476.375002,0.082817475,0.311260552,0.297030222,0.30996,0.156988712,0.000602345,0.450180086,0.548442711,0.251169406,0.260394214,0.34551523,0.38249,0.080080308,0.008099971,0.076102846,0.002643531,0.387142058,0.255344123,0.453249378,1,-0.039523755,0.039204839,0.955540182,0.002895773,0.335759703,0.318975561,0.342728516,1,0.00468408,0.013040846,0.020798502,0.006129335,0.120622703,0.30174786,0.260731648,0.415125,0.114921554,0.007027711,0.214988385,0.777983904,0.09701572,0.22225375,0.359273956,0.3049,0.212357704,0.000400998,0.920278965,0.077351971,0.13750283,0.341598014,0.267025699,0.15217,0.086059648,0.00132199,0.08197103,0.916700467,0.090235198,0.365543115,0.224085088,1,0.209486031,0.000466017,0.010887517,0.988478844,0.093344039,0.387249957,0.382574203,1,0.276061121,0.000381005,0.790278033,0.047887984,0.13819385,0.174664945,0.370912867,1,0.200431521,0.00043889,0.992250056,0.005539407,0.068713062,0.389082093,0.199477758,0.207265,0.122431521,0.000240258,0.003429108,0.996330634,0.398148089,0.316826277,0.377265572,0.586905,0.119371366,0.504492852,0.116996734,0.378510414,,,,,,,,,0.052514436,0.43173718,0.173006568,1,0.287007102,3.94E-05,0.000382718,0.999577861
2020-07,525.4095145,611.4095145,0.101297378,0.344278587,0.227979286,0.376375,0.187640476,0.000685637,0.019636414,0.979453832,0.310613501,0.307436735,0.363548143,0.31825,0.100552306,0.012124827,0.465074725,0.00355541,0.429850602,0.148316906,0.404473636,0.28967,0.077921621,0.935385175,0.054584567,0.004911785,0.208609479,0.256749949,0.406955778,0.61506,0.065622383,0.002305663,0.970931884,0.002463886,0.130197996,0.322090079,0.224930529,0.70725,0.165425927,0.003274655,0.02042329,0.976302055,0.090597635,0.389968742,0.200035883,0.29183,0.19839546,0.000244669,0.002412345,0.997357579,0.163159775,0.175224552,0.347009226,1,0.153954797,0.003190431,0.979940228,0.001329732,0.133049891,0.298503137,0.333590972,1,0.203928514,0.006095487,0.00171898,0.026976228,0.075284881,0.369367663,0.414004714,0.48954,0.240104082,0.000132077,0.889662592,0.099314844,0.06782434,0.395606135,0.193087079,1,0.194656201,0.000104833,0.002053517,0.997841649,0.082302117,0.380973986,0.192883691,0.20107,0.120667031,0.000544642,0.00219443,0.997313747,0.302334137,0.207189638,0.277703659,1,0.091157484,0.779471642,0.130384819,0.090143539,0.083710389,0.223179535,0.358486921,1,0.216114315,0.001993191,0.968090201,0.029856682,0.072491542,0.327364203,0.25226934,1,0.217622794,0.001012681,0.07568098,0.92330634
2020-08,537.8180317,537.8180317,0.086782357,0.294201781,0.290352946,0.30265,0.130222496,0.001777206,0.353251604,0.644971189,0.361725756,0.291293763,0.362795248,0.31148,0.098706201,0.078120551,0.083717281,0.010885443,,,,,,,,,0.215134537,0.310232859,0.379538804,0.52705,0.084080502,0.013109647,0.971397699,0.002655755,0.096233282,0.354616459,0.235949759,0.69869,0.190605968,0.00101546,0.016213996,0.982345433,0.083099484,0.381296488,0.20676575,0.49375,0.217649785,0.000521052,0.004017003,0.995461945,0.183258001,0.231272245,0.362368936,0.824565,0.130547166,0.00807149,0.852341065,0.078796682,0.121731824,0.266444157,0.335626278,1,0.208271366,0.001833346,0.027023419,0.076910735,0.084921087,0.302932528,0.307805067,0.2728,0.179238281,0.000761815,0.499701323,0.499536863,0.086730732,0.379460418,0.187777567,1,0.197318793,0.000324461,0.002413114,0.997262425,0.096559883,0.349324692,0.209335674,1,0.268654371,0.00068298,0.007686918,0.991630102,0.147043291,0.247121169,0.305267719,1,0.100656198,0.006197585,0.002501668,0.027903876,0.101609778,0.251861358,0.317061523,1,0.24173497,0.00046445,0.501657339,0.497878211,0.076273263,0.185774102,0.418785651,1,0.278397279,8.81E-05,0.998203932,0.001446784
2020-09,534.6730433,539.6730433,0.078332509,0.373722569,0.225545674,0.27549,0.174319387,0.000317216,0.013121268,0.986561516,0.2960891,0.305504246,0.397062241,0.71631,0.053492685,0.017043184,0.524349163,0.00323342,0.682662971,0.326520297,0.378587373,1,-0.061881679,0.998832727,0.000597974,0.000569299,0.208109819,0.259447883,0.424940418,0.533105,0.07369971,0.008259659,0.970283154,0.002827389,0.133826579,0.17400402,0.394704218,0.62112,0.201758185,0.001504667,0.989354588,0.007589644,0.061283904,0.377434246,0.193213176,1,0.248303195,0.00043263,0.003259332,0.995829142,0.126593418,0.238273945,0.321493438,1,0.156381477,0.006085588,0.939756709,0.039268366,0.138651126,0.329541761,0.222566537,0.765115,0.189019413,0.002613474,0.027275698,0.968896636,0.060672883,0.417826146,0.188024755,0.757645,0.250283031,9.98E-05,0.001472048,0.998428165,0.164667532,0.322005525,0.213651283,1,0.160116981,0.003840619,0.02000325,0.97586011,0.14071021,0.31769464,0.221604261,0.15464,0.101082229,0.006004957,0.03147077,0.962524273,0.137181429,0.330900401,0.325467222,0.71458,0.108081159,0.004247585,0.577525498,0.220508804,0.062791032,0.40934755,0.17966237,1,0.258347355,9.81E-05,0.000727912,0.999173966,0.107124175,0.294318933,0.306127564,1,0.206462371,0.005639272,0.507281988,0.48707874
2020-10,488.5607029,467.5607029,0.104880514,0.345678718,0.212641453,0.34274,0.214196271,0.000278065,0.018619467,0.978010924,0.225552678,0.278198086,0.373629361,0.38354,0.089089299,0.032641919,0.753935133,0.009268758,0.331299569,0.186833212,0.375857178,1,-0.031114192,0.004818247,0.981574429,0.002214681,0.354478226,0.358739923,0.401258694,1,0.00432232,0.005378373,0.981014854,0.002791475,0.07368578,0.36319266,0.217068052,0.79644,0.201917168,0.000420813,0.008591139,0.990988048,0.074662274,0.33908701,0.245498299,0.39913,0.225938816,0.000351646,0.049279001,0.947770797,0.184601195,0.34153291,0.238056899,0.875815,0.147669681,0.000581977,0.239051797,0.6010954,0.096866791,0.338008534,0.205868475,0.81191,0.209761998,0.000729844,0.016811505,0.977857896,0.065642325,0.398117369,0.188529724,1,0.230363884,7.70E-05,0.006545583,0.99274742,0.138915939,0.228294847,0.381688963,1,0.207445908,0.000428117,0.997230747,0.001938348,0.078539263,0.310065144,0.277338074,0.5792,0.203579253,0.000188083,0.492232811,0.507467717,0.332719066,0.299109836,0.228904581,0.82277,0.118240937,0.010377886,0.007251208,0.00245173,,,,,,,,,0.099553803,0.279856952,0.295763505,1,0.240918216,0.000802037,0.507940287,0.488304298
2020-11,434.2360058,508.2360058,0.099321629,0.275832727,0.27615228,0.08089,0.104129289,0.001019493,0.485731981,0.511062482,0.179114244,0.2922624,0.360036676,0.366415,0.074269867,0.008227354,0.485844275,0.012835167,0.09795045,0.224295469,0.379982396,1,-0.034444447,0.001459765,0.785670791,0.016291543,0.178055508,0.314844235,0.41792123,1,0.004721835,0.003609965,0.95272204,0.002178576,0.283550129,0.400353723,0.382908711,1,0.233539672,0.014950729,0.086062038,0.898987233,0.081339817,0.387682975,0.227030921,0.418345,0.222361165,0.000275833,0.006483726,0.99285174,0.099063924,0.2426981,0.347601856,0.81581,0.164788393,0.000912795,0.931256556,0.064389371,0.097555412,0.264251576,0.333857737,0.955495,0.224211576,0.00058048,0.145037077,0.10853773,0.069605461,0.402864376,0.183617082,1,0.231676441,0.000218287,0.001479215,0.998302498,0.114791918,0.34173997,0.349547139,1,0.213330646,0.000199655,0.548970851,0.449707165,0.111478943,0.205604815,0.394597958,0.07114,0.109746239,0.000686167,0.994399576,0.004914257,0.113825932,0.383247926,0.228206935,0.49866,0.114075718,0.002129656,0.004816159,0.991132708,0.125062912,0.288087737,0.299764776,0.72277,0.229940915,0.001396712,0.498187682,0.500415606,0.049925689,0.388505516,0.222345857,0.639605,0.208170559,0.000165449,0.00662928,0.993205271
2020-12,457.5974968,502.5974968,0.087622181,0.340021481,0.322260899,0.251125,0.151381728,0.000633807,0.680438489,0.317849366,0.287057327,0.276522613,0.364438961,0.49161,0.081764689,0.018925807,0.887608965,0.003222761,0.178356398,0.15103586,0.397111445,1,-0.035997153,0.001751997,0.997345023,0.000919176,0.233760241,0.298478358,0.412023659,0.703605,0.060980951,0.007149058,0.851366008,0.002974584,0.102851841,0.277913381,0.371304123,0.78572,0.246590612,0.00088724,0.988399928,0.010712832,0.071838264,0.364852607,0.196497957,0.3209,0.199038832,0.000451099,0.005209368,0.977730309,0.126508933,0.204110234,0.367691751,0.760735,0.161376226,0.000845387,0.9850614,0.014285159,0.120424976,0.327363804,0.276252502,0.33651,0.170914622,0.001351849,0.019194863,0.695331608,0.087176577,0.371794025,0.226757994,1,0.19637827,0.000715907,0.010823639,0.988460453,0.126951412,0.156316357,0.387297824,1,0.175911004,0.000657835,0.995653729,0.001894363,0.079290607,0.427732228,0.187814713,0.652465,0.24512612,0.000210318,0.001393618,0.998396064,0.139144518,0.294854458,0.22417274,0.88426,0.107967156,0.001138915,0.004252785,0.506704242,0.068370331,0.333894361,0.273542978,1,0.240016665,0.000133928,0.106365302,0.892598039,0.087989253,0.342743367,0.245911709,1,0.24598016,0.00042348,0.041324486,0.957777617
2021-01,473.7169912,555.7169912,0.107315609,0.359584487,0.18674572,0.40282,0.198593442,0.000870024,0.002610139,0.996838706,0.286956285,0.323022114,0.38066288,0.41858,0.078586841,0.03740952,0.013798951,0.007334621,,,,,,,,,0.176294472,0.331911747,0.383218295,1,0.003839471,0.00278961,0.887025109,0.024139313,0.082098135,0.286239517,0.306547918,0.85504,0.194885333,0.000594377,0.503141013,0.496264611,0.084579992,0.388627268,0.209000195,0.34177,0.214839192,0.000235188,0.00305324,0.996734783,0.110296829,0.206553256,0.410383118,0.44853,0.165450013,0.000387443,0.997747992,0.001959908,0.146505728,0.293207479,0.323344209,0.48006,0.190505628,0.005130061,0.391507667,0.591029324,0.146138077,0.333214183,0.244269993,0.28364,0.19439369,0.004163246,0.013543552,0.985866299,0.115420966,0.278141883,0.276891141,0.490665,0.151338758,0.001650789,0.498021466,0.500327745,0.052666132,0.487505534,0.163843921,1,0.374924807,8.78E-06,4.63E-05,0.999944901,0.47226824,0.347715323,0.386928969,1,0.14596769,0.543507193,0.032133636,0.006977439,0.060856006,0.455633542,0.169527434,1,0.279911973,2.31E-05,0.000173001,0.999803857,0.112667304,0.335193263,0.237305282,1,0.22282734,0.001859993,0.034636728,0.96350328
